Id;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;DataIngresso;OcorrenciaDesistencia;DataOcorrenciaDesistencia;AlunoId;ProfessorId;LivroGeneroId
42244185-2641-09bd-9fc6-2273b3628a80;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;993bce28-36b8-43ac-6a37-83c74a9b424c;2fe71408-fc56-465c-af3f-e56f545cf9c1;68674d63-2e40-a644-07c9-e72d8e200c9e
fccef5f2-4a94-366f-112b-cbf714ff126c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;f237928c-0e27-21d5-9846-55d6b7bc88ab;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
94a7607f-039b-a2c4-12aa-ee4d57304132;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;070f0fcb-a039-06b3-7556-8d2eb6ed382b;d57252fc-ed54-429d-bcaf-b317a805ecec;c82ffc12-9d7e-02e3-25d3-2ffbc8cc197f
0e574a9c-585c-838c-8177-8a36c9ca0d4f;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;329bda76-3d1e-a4a6-329a-9d032b5773fe;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
727a5073-30a2-373f-6b88-85113acb5cda;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;ae6ddf74-8f66-9ce6-5c96-aa4468835cd0;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
74a0ac07-6b88-4027-8c53-403e4def8bdc;f;2022-05-25 18:51:15.205285;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 18:51:15.205288;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 00:00:00;0;0001-01-01 00:00:00;05ebd80b-5261-82e9-1a9a-c82952e001dd;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
f3ffc28a-26f3-4785-a0f8-1315b3d86c67;f;2022-05-25 18:51:44.984164;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 18:51:44.984165;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 00:00:00;0;0001-01-01 00:00:00;191ede69-5047-529f-3bfd-f43492ac9a90;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
6b02fb61-2fe2-4866-8ba6-f73cfc4b92b4;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;17ac3df5-9a4f-9467-7fc9-55d0e0449f47;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
6e7308a6-050a-5eb9-3cc0-93064d6d640c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;7ef491c2-4e23-9ba7-0d6e-f096c12b1fd8;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1e5a73cd-2385-08e6-9dcd-c98033501d4c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;464f55f5-8cfd-89c1-4219-0806e57b993d;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
7a7378e3-4557-19d7-7408-b227500b5b37;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;cf0b1bc3-5ac9-6e92-514f-8abe468423a4;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
6cb2eaa5-8d71-7bf3-223c-1cbf71dc4f0c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;9f06ef4c-55fd-7071-9fae-92b1b3f28d29;d57252fc-ed54-429d-bcaf-b317a805ecec;79db3772-6538-8f98-038a-513050747f33
a3b3f60c-8d81-4c95-897d-b323d309e870;f;0001-01-01 00:00:00;00000000-0000-0000-0000-000000000000;2022-05-30 17:01:55.498683;6b343a97-c61a-4610-8800-45fe06832909;2022-05-30 00:00:00;0;0001-01-01 00:00:00;1b19f866-41e9-508d-840b-9b5faa6a123c;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
f8eab4e2-3f4c-895a-9e82-662dc10f2bb5;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;ace944d6-3654-58bd-673c-401f32251107;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
c6c973da-87ba-307e-865c-2254738971a2;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;ced7f305-7945-3972-7714-144a9db2a590;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
7c325d8a-76d4-2372-7646-8b3539d27299;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;524618f3-866f-552c-49f8-c8994f6d5a67;d57252fc-ed54-429d-bcaf-b317a805ecec;c82ffc12-9d7e-02e3-25d3-2ffbc8cc197f
dd2eb64b-3df7-a591-583d-8d63aed919b9;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;4446b8cf-58d4-9445-2067-9cbc6b1a9b9d;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
057a47b2-2a13-8148-3016-7814fec932ab;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;ab8301df-3c8b-3c04-6c0c-c12cf9a81f5f;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
ddd7ef44-9cc8-78db-677e-22f5f2cb34ff;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;9aa65332-97e9-2524-9d81-31a7d8381b99;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
06ef36eb-bc58-42d5-b818-346e9915308f;f;2022-06-01 13:47:29.616804;9ba43350-26f3-4ade-9225-e5dc63f1115d;2022-06-01 13:47:29.616805;9ba43350-26f3-4ade-9225-e5dc63f1115d;2022-06-01 00:00:00;0;0001-01-01 00:00:00;218989c1-79ef-03b8-2fbe-59fe57bb2065;2fe71408-fc56-465c-af3f-e56f545cf9c1;c68ca414-566e-8a6c-54cf-10dc568d4a6f
73786123-79e5-5912-57d4-1dc4c36575cd;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;9f9da5ba-57c9-9d55-5bf3-f737afb04d1d;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;68674d63-2e40-a644-07c9-e72d8e200c9e
e0bf0a1f-a0d7-2ef4-5e70-537aebc72738;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;8a32628a-3d6e-75e5-55e4-64b945587812;d57252fc-ed54-429d-bcaf-b317a805ecec;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
b6e1219c-a4fd-62e4-9f86-6425cb478bf8;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;9eecc4c3-00bb-9426-9b24-d48dcca05876;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3d3d656d-6d44-14a6-378c-aa611dfd2119;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;89078430-3e7b-0e6b-1519-5f1d18cf30d6;d57252fc-ed54-429d-bcaf-b317a805ecec;68674d63-2e40-a644-07c9-e72d8e200c9e
081696ad-9c72-a4d9-a295-fc53ffd65939;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;651b01ce-42e7-1db0-521b-4dc9cb9f22ee;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
7bfda04a-06d9-a203-6ad0-c74265642e48;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;e5faf4e1-1f82-1b2c-2bc2-4c8bf0146773;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1a3365ca-4a43-0876-19ae-2277836d8945;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;42da12f1-7efe-a605-5268-268e24ef6651;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
bb863ed8-b9f1-43aa-89b1-728e8b90cc7a;f;2022-05-25 13:38:28.162026;ffbc37ed-befe-46e3-959c-a3be62c79da7;2022-05-25 13:38:28.16203;ffbc37ed-befe-46e3-959c-a3be62c79da7;2022-05-25 00:00:00;0;0001-01-01 00:00:00;34c67882-80e6-7c43-0170-415add9fa444;d755520f-de47-4d84-a270-bdaac51dfb37;68674d63-2e40-a644-07c9-e72d8e200c9e
014bc652-43f5-0d6e-9245-bafd392a1251;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;263af063-a43d-6d7d-537c-f007bb1b364e;d755520f-de47-4d84-a270-bdaac51dfb37;1a33914e-16a9-23cb-20b7-e9b7939e1e58
d9100561-8e93-28ef-3145-01b71e851938;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;75e54a52-915a-147e-8a63-45ee69898f4b;d755520f-de47-4d84-a270-bdaac51dfb37;c68ca414-566e-8a6c-54cf-10dc568d4a6f
a8f22e44-61f7-0273-85da-ca8f8b858f98;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;4b9db8ef-004f-1101-8686-64d16aad2ab9;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;79db3772-6538-8f98-038a-513050747f33
f55b8d18-a0fd-9da8-0b1e-fe6e41508a1e;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;bfa82fd0-a274-88fa-46e2-260d596e2d04;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;79db3772-6538-8f98-038a-513050747f33
f9c5f062-96e1-86a1-597f-8a4e39001c4b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;7f72f5c5-7274-87ab-49bd-cd570d9a261e;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;c68ca414-566e-8a6c-54cf-10dc568d4a6f
28af0c07-3819-1c6e-5bf4-6a9aa267382f;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;1b4f4f06-846f-47a1-0009-fa4f76b784e1;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;c68ca414-566e-8a6c-54cf-10dc568d4a6f
c101f544-243b-1e64-28c8-f960266e757b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;30079eaf-3025-3de1-1696-004f647681ec;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;c68ca414-566e-8a6c-54cf-10dc568d4a6f
5a13e444-a2cb-4b72-4521-0ac3e06a56fe;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;035e288d-6971-2fd5-6e40-d994e4a024b1;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;68674d63-2e40-a644-07c9-e72d8e200c9e
2d952c01-2544-6451-7798-064ff0744c49;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;5cfa2092-5833-222d-0ff4-c2891460333f;c0037f51-04c1-4e96-8d32-edc6c3dfc4b2;68674d63-2e40-a644-07c9-e72d8e200c9e
1b6b0503-8da1-4063-bd9e-69926f7c6bef;f;2022-05-25 18:54:06.685843;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 18:54:06.685844;e530b7d1-75cf-42d6-9567-51ba55c5e34c;2022-05-25 00:00:00;0;0001-01-01 00:00:00;61731ea5-725c-4191-9e85-77993ce56c13;d57252fc-ed54-429d-bcaf-b317a805ecec;79db3772-6538-8f98-038a-513050747f33
32392dbd-878c-4797-98c7-12aafbeace3a;f;2022-06-01 14:04:12.603537;9ba43350-26f3-4ade-9225-e5dc63f1115d;2022-06-01 14:04:12.603538;9ba43350-26f3-4ade-9225-e5dc63f1115d;2022-06-01 00:00:00;0;0001-01-01 00:00:00;1243cce2-b8ed-43db-93ae-11e8dc9a0c62;2fe71408-fc56-465c-af3f-e56f545cf9c1;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1395d057-3001-36ef-a538-d5a067ca5f15;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;c3c7f2c0-a700-924d-0e17-f871738d0125;2fe71408-fc56-465c-af3f-e56f545cf9c1;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4f8d95c9-3873-490f-49f8-3a363f47943b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;88e75ceb-6597-4345-4a96-860379258e19;2fe71408-fc56-465c-af3f-e56f545cf9c1;c68ca414-566e-8a6c-54cf-10dc568d4a6f
44f31e9a-a45f-6a54-333c-b4ef9c505445;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;172529ac-0b1a-2d9d-1c98-e0e3ab995d6a;2fe71408-fc56-465c-af3f-e56f545cf9c1;1a33914e-16a9-23cb-20b7-e9b7939e1e58
264e3253-095b-5d19-9696-33e714602ba5;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;cbbda840-944f-5de2-79f7-aaf032e5098b;d57252fc-ed54-429d-bcaf-b317a805ecec;6ddc0484-26b7-951d-5866-83539b572615
51380b35-0c3c-5f7f-1bae-7badf5caa3dc;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;784a7554-a4eb-1e4d-2219-6c6259be37a8;2fe71408-fc56-465c-af3f-e56f545cf9c1;c68ca414-566e-8a6c-54cf-10dc568d4a6f
86d4a99c-138a-3693-9fd9-c8e9a1a759d8;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;e830e817-463a-17ca-06fd-69f06cec0722;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
4433fe25-4caa-5123-7ccc-7d45d37a5f34;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;4cc3dc9a-72b9-62bd-27b6-c645c4604fdc;d57252fc-ed54-429d-bcaf-b317a805ecec;79db3772-6538-8f98-038a-513050747f33
c33bcd48-9d37-a127-235a-48a93bda4b97;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;ef850b9a-96b2-1b6f-2004-41d0a73d6f9b;d57252fc-ed54-429d-bcaf-b317a805ecec;c82ffc12-9d7e-02e3-25d3-2ffbc8cc197f
250d6de6-9cb6-897f-777c-690b4ee7226b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;fb22efee-356e-6bf0-452d-7b60359a3ecf;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
d9071b9e-99a1-2e00-496b-dc6bf3cb5f6a;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;c7101b30-6613-9ae8-46c8-de9eed119bf9;d57252fc-ed54-429d-bcaf-b317a805ecec;1a33914e-16a9-23cb-20b7-e9b7939e1e58
21367177-9732-7707-529e-e6c9adf063bf;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;a7c62baa-4bbd-5635-4b1b-0116a0480602;d57252fc-ed54-429d-bcaf-b317a805ecec;c68ca414-566e-8a6c-54cf-10dc568d4a6f
bdc7e093-0e72-52de-917b-62c9e18930ba;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;da53c03e-1637-93c7-6404-3502ee591ee7;d57252fc-ed54-429d-bcaf-b317a805ecec;79db3772-6538-8f98-038a-513050747f33
2ca22957-1bf2-4e6b-3aa3-ea9367445bb3;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;0;0001-01-01 00:00:00;df890bf9-32e4-73ab-a5fa-49f9a03e9858;d57252fc-ed54-429d-bcaf-b317a805ecec;68674d63-2e40-a644-07c9-e72d8e200c9e
