Id;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Escolaridade;AtividadesEducacionais;TurmaNumero;TurmaSala;CejaId;CejaMatricula;CejaDataMatricula;IsEnturmado;DataPedidoEnturmacao;DetentoId
25a27bc8-3e5e-5d6b-2e40-622f53050622;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f3bf4a68-15f1-47fb-a1a6-9fae1a7f7b74
2e31fc51-31ae-2448-a506-508af95659dd;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;afa0a69a-a817-4da1-8120-76b284694c3d
035e288d-6971-2fd5-6e40-d994e4a024b1;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;ec238678-c05b-4387-8848-5978ee4d499e
a8a01d8b-5d92-67a4-2dca-69e0a6bc4293;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;0;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;7eeb2bea-82cc-4a91-9c66-e3e68353339f
654b7e1e-44ce-92ee-9ff5-7c32e0c033f9;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;d853b292-2964-5b16-a4df-edef95a92734
72e52cdd-a620-370e-35db-2eaa48d92d88;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;334d758d-677e-0e0d-81cb-baa556b46c03
408ecd92-a6ad-4214-2ff9-2c112f0a6e66;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;7b4a822b-5a7b-22ab-6d08-81e0b75a67c7
e74e78a6-607c-514c-489c-ab6c1f91590d;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e5fb3c41-0429-1470-0da9-493bc8140a5c
90b1d4d3-7078-368a-69c1-7d3eec131dbd;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;90d38cc7-3519-598c-2b39-52c602d74f70
ca7a0863-0a00-7b6f-9203-c789b8e04503;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;bb634fed-74d1-55ee-5365-7e8489554c22
a4c0df3a-04cd-6607-7f0e-f3eb1118611c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;ae5b4b68-813e-459a-8906-038a666498ee
32e4ee0d-90f5-82b9-2fe0-3846978c269a;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;6a938dcd-409a-6ef8-906e-2203e77248ca
c6445b50-3935-7c52-0406-c348c345a260;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;81db0009-8ed0-6163-5a6a-e3a9d774264d
9100f211-0280-2ba8-6311-a92b870c2bea;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;9d79966b-2fc6-6df1-1e3f-c9d1b4c87223
7c9f18e6-61d7-09de-5e67-b3d344988ac3;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;d99c71da-a29b-46fc-a474-b52171c9ebc9
5cfa2092-5833-222d-0ff4-c2891460333f;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;82735fe6-5dc5-1299-933a-229d2b062a31
c8c8607f-9ab5-5030-9944-8df22518173f;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;77175c50-3edf-9d5c-5404-b4bb5a6e2fa4
f237928c-0e27-21d5-9846-55d6b7bc88ab;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;5633559b-fd4f-46d4-8515-1abcf6447aba
75e54a52-915a-147e-8a63-45ee69898f4b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;c5f2308d-2a0c-4218-89ec-50b9cc829b82
c7a4a35a-2e8e-01ca-54db-52f3d2e30583;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;58caec66-895b-3e84-63d9-e355c293718c
bfa82fd0-a274-88fa-46e2-260d596e2d04;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f00aaa72-d6b4-47a8-a9f2-6d06fffd11c0
7f72f5c5-7274-87ab-49bd-cd570d9a261e;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e70ebde5-9cb4-4650-a057-40dd488abe44
1607cdac-9572-6b33-262d-d31b511a1ee3;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;322ec719-7e41-49b0-1ed6-c91cf8485964
fda8c00a-68c5-80ab-53a9-47c1165e6178;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f9ae70ce-c0f9-4434-b489-a93a6d9ad4d4
8f91e481-19ad-17aa-971a-d18783fa5c8f;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;799a2a14-01c6-4e5c-9786-e7ba67913cbb
434a765c-9c91-77dc-a253-267375f64d9c;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e40cef66-1cd0-5abd-1625-5a0029ce9b82
1b4f4f06-846f-47a1-0009-fa4f76b784e1;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;dead865b-97a4-41c7-8949-d925ab6c607a
eb270c9b-a60d-063a-1c05-156e2efc677b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;39fd3615-7696-4ed8-81cb-48f6e9fafcd5
070f0fcb-a039-06b3-7556-8d2eb6ed382b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;ae20476c-7d19-9eb4-1d7a-4b37b9a95a57
9f9da5ba-57c9-9d55-5bf3-f737afb04d1d;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;c885f9a6-518b-4c0a-b095-b22be426feaa
9622c411-a3e0-9868-29b9-8f101ca75ef9;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;0653121a-06a2-2694-3f5c-c13733457403
243391ed-12e7-6efc-35b8-a95604a700b5;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;91d01588-385b-709f-6ead-85b926214cc1
fe26dc0f-6416-68c3-48af-0b778b402a04;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;9cf0947a-4949-5d88-253d-0275df9633ae
0273680f-63ca-5129-6121-6c8c57584c5d;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;5931c7c8-06fe-457f-9ced-6bd204c7f343
993bce28-36b8-43ac-6a37-83c74a9b424c;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f4cb8900-6d0e-62b4-66c4-b0ea1c079637
756c41b1-4c1d-58f2-7310-0f7d579d4792;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;0f339398-18c6-93ac-6fcc-9e24b3a8453d
e87c6a7a-4581-2239-87d6-4c4407d0383e;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;35b76617-9293-43ac-b186-f0e011b7ab3b
a5687b8e-1a18-163a-075d-f49ddba80daf;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;4d309f43-d5bf-43e8-9499-8b9f671fd46c
c0f86fb8-6e16-a11f-9ce7-82faeaa04ff6;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e3546ba1-6796-a69a-9e61-ac19c60d2cd2
b4f12c43-7950-a7b5-080f-9cee99855646;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e77aeb82-db72-46d1-8710-c75a46a88fae
cbbda840-944f-5de2-79f7-aaf032e5098b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;88d6be0b-fa52-443f-8417-3c837630ab21
84427861-12e3-5f40-71ce-19c7e2bc6213;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;a1d38593-83bc-7a76-0acf-3a7e0c2a2e17
df4415df-3d91-351a-8842-3266b5487e78;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e2d2fe4f-3346-73b7-3aa3-44e61db40beb
11f286bd-4ebf-7c85-0978-b87e7b6a497c;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;0;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;5c725edd-9080-7d58-5a15-f1560d2a2262
c3c7f2c0-a700-924d-0e17-f871738d0125;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;11459cf0-0fe0-4a9c-9d64-7cf2b8937baa
40036d62-2643-349f-622a-b31ff02b629d;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f511e38f-d82c-410d-a976-afd92d3ed345
b5893f91-5f04-706a-453b-b7339f6f0698;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;35bdc960-1314-4147-950e-4c896e996aa3
800a42da-2cc5-7443-04e5-ebc7113a26ed;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;2868263d-7a43-4079-9c5f-d8deb91585d5
be41da00-22a4-48e7-1ba8-a0efb30d0da3;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;59c8b728-6e3e-4c88-877e-b4a1e53b6a9d
a7af7712-92d3-6766-4472-c805d814a49a;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;222e9707-1f1f-2f13-a144-223e46cc8226
6640a349-576b-742b-1f82-c29c9f25168e;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;0303d4a8-7b38-182f-903c-b8cc1e89083e
73821ca0-6ba8-117b-044e-cda6c60833af;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;a4039171-5b63-431d-8acc-a8bcb717b846
150dbd2c-383c-3d0d-68fe-356a230d3617;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;af0705f9-26e2-4f6a-b2cd-4dbaeb8ab506
88e75ceb-6597-4345-4a96-860379258e19;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;6e0c5762-1b08-4a19-b4c7-40e4cabb85a2
e830e817-463a-17ca-06fd-69f06cec0722;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;0dd3a9ea-562a-2d7e-7229-0c3563203a6f
4cc3dc9a-72b9-62bd-27b6-c645c4604fdc;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;e3c676a5-90d3-4d28-a783-12dd2180440b
ef850b9a-96b2-1b6f-2004-41d0a73d6f9b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;cf4c595a-34ee-4431-bac3-99248ed16d83
acec5cbf-4a66-a2e3-131a-310a56e08834;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;33d2f37a-9df1-7397-352d-0d00392b13c3
d9fcab9c-514b-6d1e-4f9e-8ef9da327f60;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;d49e83af-9206-0f1c-14bb-e73821363bba
01c1fbf8-671d-8159-4362-420241308d32;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;587a9337-8f2b-4f37-93c7-abbc3808400f
93d75d0d-13a6-8770-26a0-63f22c581bb0;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;4;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;720e31cc-a17f-4ab5-25ac-cba9fe6d9033
e426e37b-94c3-4231-9063-c37576923aa8;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;0;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;68e833fe-39f8-5d46-11bb-5396246f2d34
ed734f07-270f-4720-9fea-19c25b550cd4;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;655b2f89-390e-7d70-4696-b2505b6e940e
0dc4f525-9e80-0614-9d5a-e2e6914e7e2a;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;061af17a-5146-0986-5fbf-25a70e965f89
9d6dee4c-0be1-35d7-82a5-e3200d1a0287;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;3a0c4f92-2603-7cde-77a5-b73099ac4891
9f1bafc1-9e56-55a4-6ec8-44b2c8da2e7d;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;d58a755d-3c05-a6d1-00dd-7d4bc5fb28b8
139ba81a-a4b2-3de8-4a8d-e9d4c09e423b;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;05c3a8b1-172d-40df-3501-112ed7310743
30e2b3f6-00ca-6ed3-6338-3b25c50b1f34;t;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;3;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;1e69a92f-809a-80c5-2581-11c90a37994e
172529ac-0b1a-2d9d-1c98-e0e3ab995d6a;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;1;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;7b2e44de-30e7-3a3a-82f8-14d64cde810f
fb22efee-356e-6bf0-452d-7b60359a3ecf;f;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2022-05-18 17:57:06.996717;1e526008-75f7-4a01-9942-d178f2b38888;2;{};;;;;0001-01-01 00:00:00;f;0001-01-01 00:00:00;f8884e35-9363-465d-86e3-5256ec3d66c6
